Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
W8 4PU,Yes,51.505198,-0.188046,525854,180030,TQ258800,"Campden","Kensington and Chelsea, unparished area",1993-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PW,Yes,51.502361,-0.189513,525760,179712,TQ257797,"Campden","Kensington and Chelsea, unparished area",1999-12-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PX,Yes,51.505198,-0.188046,525854,180030,TQ258800,"Campden","Kensington and Chelsea, unparished area",1990-02-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PY,Yes,51.505198,-0.188046,525854,180030,TQ258800,"Campden","Kensington and Chelsea, unparished area",1993-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PZ,Yes,51.505198,-0.188046,525854,180030,TQ258800,"Campden","Kensington and Chelsea, unparished area",1982-03-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4QA,Yes,51.50427,-0.190287,525701,179923,TQ257799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4QB,Yes,51.503102,-0.189714,525744,179794,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4QD,Yes,51.503998,-0.190097,525715,179893,TQ257798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4QE,No,51.505241,-0.19084,525660,180030,TQ256800,"Campden","Kensington and Chelsea, unparished area",1980-01-01,2015-01-01,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4QF,No,51.504985,-0.191715,525600,180000,TQ255799,"Campden","Kensington and Chelsea, unparished area",1993-01-01,1994-12-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002824
W8 4QG,Yes,51.506283,-0.190165,525704,180147,TQ257801,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4QH,Yes,51.506357,-0.191458,525614,180153,TQ256801,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4QJ,No,51.506804,-0.193083,525500,180200,TQ255801,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1995-07-01,33,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002827
W8 4QL,No,51.507703,-0.193048,525500,180300,TQ254802,"Campden","Kensington and Chelsea, unparished area",1993-01-01,1994-05-01,33,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002827
W8 4QN,Yes,51.507905,-0.192161,525561,180324,TQ255803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QP,Yes,51.50873,-0.191422,525610,180417,TQ256804,"Campden","Kensington and Chelsea, unparished area",1991-09-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QQ,Yes,51.507553,-0.19206,525569,180285,TQ255802,"Campden","Kensington and Chelsea, unparished area",1991-09-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QR,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2010-11-01,2012-10-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4QS,Yes,51.509695,-0.1916,525595,180524,TQ255805,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QT,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2001-12-01,2003-09-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4QU,Yes,51.507453,-0.190824,525655,180276,TQ256802,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QW,No,51.50139,-0.191857,525600,179600,TQ255795,"Queen's Gate","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002889
W8 4QX,Yes,51.507115,-0.190449,525682,180239,TQ256802,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QY,Yes,51.509427,-0.193359,525474,180491,TQ254804,"Campden","Kensington and Chelsea, unparished area",1982-03-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4QZ,No,51.501368,-0.190417,525700,179600,TQ256795,"Queen's Gate","Kensington and Chelsea, unparished area",1980-01-01,1988-12-01,28,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002889
W8 4RA,Yes,51.508022,-0.192704,525523,180336,TQ255803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RB,Yes,51.507796,-0.192655,525527,180311,TQ255803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RD,No,51.503165,-0.190346,525700,179800,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4RE,Yes,51.502786,-0.187911,525870,179762,TQ258797,"Campden","Kensington and Chelsea, unparished area",1984-10-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4RF,No,51.505014,-0.193053,525507,180001,TQ255800,"Campden","Kensington and Chelsea, unparished area",1992-08-01,1997-12-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4RN,Yes,51.50561,-0.192569,525539,180068,TQ255800,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4RP,Yes,51.505896,-0.191923,525583,180101,TQ255801,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4RR,Yes,51.50684,-0.192477,525542,180205,TQ255802,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RS,Yes,51.507857,-0.193143,525493,180317,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RT,Yes,51.508854,-0.193608,525458,180427,TQ254804,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RU,Yes,51.50811,-0.193767,525449,180344,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4RX,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1987-10-01,2004-06-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4RY,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1990-02-01,1999-06-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4RZ,Yes,51.507935,-0.194076,525428,180324,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4SA,Yes,51.506106,-0.192693,525529,180123,TQ255801,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4SB,Yes,51.506915,-0.193252,525488,180212,TQ254802,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4SG,Yes,51.501685,-0.192196,525576,179632,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4SH,Yes,51.501877,-0.191953,525592,179654,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4SJ,No,51.501834,-0.192041,525586,179649,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,2009-10-01,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4SL,No,51.500514,-0.193332,525500,179500,TQ255795,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,1999-06-01,21,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002816
W8 4SN,Yes,51.501151,-0.193235,525505,179571,TQ255795,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002825
W8 4SP,Yes,51.501912,-0.191879,525597,179658,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4SQ,No,51.501412,-0.193297,525500,179600,TQ254795,"Campden","Kensington and Chelsea, unparished area",1990-02-01,1995-07-01,22,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002825
W8 4SS,No,51.50139,-0.191857,525600,179600,TQ255795,"Queen's Gate","Kensington and Chelsea, unparished area",1980-01-01,1992-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002889
W8 4ST,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4SU,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1987-10-01,2001-01-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4TR,Yes,51.503321,-0.190527,525687,179817,TQ256798,"Campden","Kensington and Chelsea, unparished area",1992-08-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4UZ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2007-03-01,2008-12-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4WA,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1995-07-01,2003-03-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4WB,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1998-06-01,2005-10-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4WD,Yes,51.498288,-0.198319,525160,179244,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2003-07-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4WE,No,51.505014,-0.193053,525507,180001,TQ255800,"Campden","Kensington and Chelsea, unparished area",1995-12-01,1997-12-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4WF,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2003-04-01,2004-07-01,14,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002817
W8 4WG,No,51.505014,-0.193053,525507,180001,TQ255800,"Campden","Kensington and Chelsea, unparished area",1996-06-01,1998-06-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4WH,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-06-01,2006-03-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4WJ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1996-06-01,2000-10-01,14,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002817
W8 4WL,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1996-06-01,1999-06-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4WN,No,51.505014,-0.193053,525507,180001,TQ255800,"Campden","Kensington and Chelsea, unparished area",1996-06-01,1997-12-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4WP,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1996-12-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
