Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code
SW3 5UF,Yes,51.487227,-0.170379,527130,178062,TQ271780,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,12,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014648,E14000629,24363,1,0,2019-11-23,"South Kensington",0.799096,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPH+VR
SW3 5UG,Yes,51.486053,-0.172908,526958,177927,TQ269779,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019C","Urban major conurbation",London,11,1,E01002910,,E02000595,"Kensington and Chelsea 019",E43000210,E00014658,E14000629,18600,1,0,2019-11-23,"South Kensington",0.893764,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPG+CR
SW3 5UH,Yes,51.485716,-0.173839,526894,177888,TQ268778,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",25,13,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,0,2019-11-23,"South Kensington",0.928466,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPG+7F
SW3 5UJ,No,51.486978,-0.171196,527074,178033,TQ270780,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2007-12-01,2008-01-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019C","Urban major conurbation",London,11,1,E01002910,,E02000595,"Kensington and Chelsea 019",E43000210,E00014658,E14000629,18600,5,1,2019-11-23,"South Kensington",0.810483,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPH+QG
SW3 5UL,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2006-02-01,2007-03-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5UN,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2007-05-01,2008-06-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5UP,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2006-02-01,2007-03-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5UQ,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2007-05-01,2008-12-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5UR,Yes,51.485332,-0.174575,526844,177844,TQ268778,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",22,13,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,0,2019-11-23,"South Kensington",0.972165,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPG+45
SW3 5US,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2005-01-01,2007-02-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5UT,Yes,51.485193,-0.174897,526822,177828,TQ268778,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,1,2019-11-23,"South Kensington",0.988863,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRPG+32
SW3 5UU,Yes,51.484737,-0.175679,526769,177776,TQ267777,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",1,1,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,0,2019-11-23,"South Kensington",1.04433,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRMF+VP
SW3 5UW,Yes,51.484282,-0.176983,526680,177723,TQ266777,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1983-03-01,,"Kensington and Chelsea, unparished area","",24,21,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,10,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014669,E14000629,22655,1,0,2019-11-23,"South Kensington",1.10821,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRMF+P6
SW3 5UX,No,51.484694,-0.175796,526761,177771,TQ267777,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,2003-05-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,1,2019-11-23,"South Kensington",1.05004,SW,SW3,"Metropolitan Police","",9C3XFRMF+VM
SW3 5UY,Yes,51.484981,-0.175726,526765,177803,TQ267778,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",16,11,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,1,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014660,E14000629,22655,1,0,2019-11-23,"South Kensington",1.0178,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRMF+XP
SW3 5UZ,Yes,51.484188,-0.176699,526700,177713,TQ266777,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1980-01-01,,"Kensington and Chelsea, unparished area","",10,7,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019D","Urban major conurbation",London,11,2,E01002911,,E02000595,"Kensington and Chelsea 019",E43000210,E00014669,E14000629,22655,1,0,2019-11-23,"Imperial Wharf",1.1108,SW,SW3,"Metropolitan Police","Thames Water",9C3XFRMF+M8
SW3 5WA,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2003-04-01,2006-02-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WB,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1997-12-01,2007-11-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WD,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2003-09-01,2008-03-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WE,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1998-06-01,2010-05-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WF,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2008-01-01,2009-01-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WG,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2009-12-01,2012-06-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WH,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2004-01-01,2010-03-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WJ,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1998-12-01,2010-05-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WL,No,51.485045,-0.170049,527159,177820,TQ271778,"Greater London","Kensington and Chelsea","Chelsea Riverside",E09000020,E05009391,England,E11000009,"Chelsea and Fulham",1999-06-01,2000-10-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019A","Urban major conurbation",London,11,1,E01002844,,E02000595,"Kensington and Chelsea 019",E43000210,E00014223,E14000629,19607,6,1,2019-11-23,"South Kensington",1.03821,SW,SW3,"Metropolitan Police","",9C3XFRPH+2X
SW3 5WN,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1999-06-01,2010-05-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WP,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2005-06-01,2006-07-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WQ,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1999-06-01,2005-09-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WR,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2003-06-01,2012-06-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WS,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1999-06-01,2006-04-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WT,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1999-06-01,2006-02-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WU,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2005-12-01,2009-01-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WW,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2006-07-01,2008-01-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WX,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",2006-07-01,2008-07-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
SW3 5WY,No,51.488258,-0.168466,527260,178180,TQ272781,"Greater London","Kensington and Chelsea","Stanley",E09000020,E05009405,England,E11000009,"Chelsea and Fulham",1999-12-01,2005-05-01,"Kensington and Chelsea, unparished area","",,,"Greater London","Kensington and Chelsea","Kensington and Chelsea 019E","Urban major conurbation",London,13,1,E01002914,,E02000595,"Kensington and Chelsea 019",E43000210,E00014653,E14000629,24363,1,1,2019-11-23,"South Kensington",0.748225,SW,SW3,"Metropolitan Police","",9C3XFRQJ+8J
