Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
NW8 1HN,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2014-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HP,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-09-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HQ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-08-01,2014-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HR,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-09-01,2013-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-07-01,2013-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HT,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-12-01,2013-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HW,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2012-09-01,2018-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HX,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-10-01,2015-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HY,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-01-01,2014-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HZ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-04-01,2013-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JA,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-04-01,2013-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JB,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-07-01,2013-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JD,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-11-01,2014-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JE,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-10-01,2017-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JF,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-11-01,2017-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JG,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-01-01,2016-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JH,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2015-06-01,2015-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JJ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-10-01,2016-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JL,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-02-01,2017-02-01,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JN,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-02-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JP,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2016-12-01,2017-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JQ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-07-01,2018-08-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JR,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2016-10-01,2018-11-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JS,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-01-01,2019-02-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JT,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-01-01,2017-07-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JU,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-03-01,2018-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JW,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-10-01,2019-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JX,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-10-01,2018-11-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JY,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-12-01,2018-07-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1JZ,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LA,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-02-01,2019-09-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LB,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-04-01,2019-10-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LD,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-04-01,2018-11-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LE,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-05-01,2019-06-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LF,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-10-01,2019-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LG,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-11-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LH,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-11-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LJ,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-11-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LL,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LN,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-01-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LP,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LQ,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-02-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LR,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-04-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LS,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-04-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LT,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-08-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LU,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-09-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1LW,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-10-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6WB,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2002-08-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6WD,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2003-05-01,2015-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6WU,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2000-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6XQ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2004-07-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6ZF,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",1997-06-01,2015-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 6ZW,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",1998-06-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7DF,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-01-01,2016-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7DS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-07-01,2013-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7WA,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2003-05-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7WB,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2002-06-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7WE,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",1996-06-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7WZ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 7YZ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2008-03-01,2018-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8QQ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-12-01,2013-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8WD,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-08-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8WJ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-12-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8WW,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",1998-12-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8XA,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-09-01,2013-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8XH,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2003-01-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8XS,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2004-01-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8XZ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2008-09-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 8YD,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2007-01-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
